H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250327B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.91,0.34,0,0.34,0.34,0.57,0.34,0.6,0.34
20250327B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.34,2.5,0.34,0,0.34,3.05,1.65,0.61,1.41,1.7
20250327B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.34,3.03,0.34,0,0.34,5.69,2.95,1.45,2.96,5.69
20250327B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.91,0.34,0,0.34,0.34,0.57,0.34,0.6,0.34
20250327B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.34,2.5,0.34,0,0.34,3.05,1.65,0.61,1.41,1.7
20250327B08,システム約定結果,落札量合計（TSO別）[MW],112,360,376.159,0,102,538.093,253,110,291,2142.252
20250327B08,システム約定結果,（内訳）自エリアからの落札量[MW],112,360,376.159,0,102,538.093,253,110,291,2142.252
20250327B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250327B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250327B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250327B08,合計（確報値）,募集量（TSO別）[MW],63,245,345,0,27,234,91,42,120,1167
20250327B08,合計（確報値）,応札量合計（電源属地別）[MW],112,360,376.159,0,102,616.498,253.6,190,304,2314.257
20250327B08,合計（確報値）,約定量合計（電源属地別）[MW],112,360,376.159,0,102,538.093,253,110,291,2142.252
20250327B08,合計（確報値）,応札件数（電源属地別）[件],1,4,6,0,1,5,8,6,5,36
20250327B08,合計（確報値）,約定件数（電源属地別）[件],1,4,6,0,1,5,8,5,5,35
20250327B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.34,3.03,0.34,0,0.34,5.69,2.95,1.45,2.96,5.69
20250327B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.91,0.34,0,0.34,0.34,0.57,0.34,0.6,0.34
20250327B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.34,2.5,0.34,0,0.34,3.05,1.65,0.61,1.41,1.7
20250327B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.34,3.03,0.34,0,0.34,5.69,2.95,1.45,2.96,5.69
20250327B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.91,0.34,0,0.34,0.34,0.57,0.34,0.6,0.34
20250327B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.34,2.5,0.34,0,0.34,3.05,1.65,0.61,1.41,1.7
20250327B08,合計（確報値）,約定量合計（TSO別）[MW],112,360,376.159,0,102,538.093,253,110,291,2142.252
20250327B08,合計（確報値）,（内訳）自エリアからの約定量[MW],112,360,376.159,0,102,538.093,253,110,291,2142.252
20250328B01,システム約定結果,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250328B01,システム約定結果,応札量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,システム約定結果,落札量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,システム約定結果,応札件数（電源属地別）[件],1,4,6,0,1,4,8,5,3,32
20250328B01,システム約定結果,落札件数（電源属地別）[件],1,4,6,0,1,4,8,5,3,32
20250328B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.83,2.97,0.34,0,0.34,6.53,1.86,1.49,0.34,6.53
20250328B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.83,1.85,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.83,2.44,0.34,0,0.34,2.13,1.01,0.62,0.34,1.29
20250328B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.83,2.97,0.34,0,0.34,6.53,1.86,1.49,0.34,6.53
20250328B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.83,1.85,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.83,2.44,0.34,0,0.34,2.13,1.01,0.62,0.34,1.29
20250328B01,システム約定結果,落札量合計（TSO別）[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,システム約定結果,（内訳）自エリアからの落札量[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250328B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250328B01,合計（確報値）,募集量（TSO別）[MW],58,209,238,0,32,179,97,36,97,946
20250328B01,合計（確報値）,応札量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,152,150,2017.617
20250328B01,合計（確報値）,約定量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,合計（確報値）,応札件数（電源属地別）[件],1,4,6,0,1,4,8,7,3,34
20250328B01,合計（確報値）,約定件数（電源属地別）[件],1,4,6,0,1,4,8,6,3,33
20250328B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.83,2.97,0.34,0,0.34,6.53,1.86,1.49,0.34,6.53
20250328B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.83,1.85,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.83,2.44,0.34,0,0.34,2.13,1.01,0.62,0.34,1.29
20250328B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.83,2.97,0.34,0,0.34,6.53,1.86,1.49,0.34,6.53
20250328B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.83,1.85,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.83,2.44,0.34,0,0.34,2.13,1.01,0.62,0.34,1.29
20250328B01,合計（確報値）,約定量合計（TSO別）[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B01,合計（確報値）,（内訳）自エリアからの約定量[MW],112,360,409.519,0,102,478.498,253.6,108,150,1973.617
20250328B02,システム約定結果,募集量（TSO別）[MW],58,207,201,0,29,141,83,30,89,838
20250328B02,システム約定結果,応札量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,100,150,1965.617
20250328B02,システム約定結果,落札量合計（電源属地別）[MW],97,360,409.519,0,102,417.513,253.6,100,150,1889.632
20250328B02,システム約定結果,応札件数（電源属地別）[件],1,4,6,0,1,4,8,5,3,32
20250328B02,システム約定結果,落札件数（電源属地別）[件],1,4,6,0,1,4,8,5,3,32
20250328B02,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.7,2.89,0.34,0,0.34,5.2,2.49,1.31,0.52,5.2
20250328B02,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.7,1.78,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B02,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.7,2.37,0.34,0,0.34,1.95,1.31,0.67,0.43,1.31
20250328B02,システム約定結果,最高落札価格（TSO別）[円/kW・30分],1.7,2.89,0.34,0,0.34,5.2,2.49,1.31,0.52,5.2
20250328B02,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.7,1.78,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B02,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.7,2.37,0.34,0,0.34,1.95,1.31,0.67,0.43,1.31
20250328B02,システム約定結果,落札量合計（TSO別）[MW],97,360,409.519,0,102,417.513,253.6,100,150,1889.632
20250328B02,システム約定結果,（内訳）自エリアからの落札量[MW],97,360,409.519,0,102,417.513,253.6,100,150,1889.632
20250328B02,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250328B02,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B02,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250328B02,合計（確報値）,募集量（TSO別）[MW],58,207,201,0,29,141,83,30,89,838
20250328B02,合計（確報値）,応札量合計（電源属地別）[MW],112,360,409.519,0,102,478.498,253.6,136,150,2001.617
20250328B02,合計（確報値）,約定量合計（電源属地別）[MW],97,360,409.519,0,102,417.513,205.35,100,150,1841.382
20250328B02,合計（確報値）,応札件数（電源属地別）[件],1,4,6,0,1,4,8,8,3,35
20250328B02,合計（確報値）,約定件数（電源属地別）[件],1,4,6,0,1,4,7,7,3,33
20250328B02,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.7,2.89,0.34,0,0.34,5.2,2.4,1.31,0.52,5.2
20250328B02,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.7,1.78,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B02,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.7,2.37,0.34,0,0.34,1.95,1.03,0.67,0.43,1.27
20250328B02,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.7,2.89,0.34,0,0.34,5.2,2.4,1.31,0.52,5.2
20250328B02,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.7,1.78,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B02,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.7,2.37,0.34,0,0.34,1.95,1.03,0.67,0.43,1.27
20250328B02,合計（確報値）,約定量合計（TSO別）[MW],97,360,409.519,0,102,417.513,205.35,100,150,1841.382
20250328B02,合計（確報値）,（内訳）自エリアからの約定量[MW],97,360,409.519,0,102,417.513,205.35,100,150,1841.382
20250328B03,システム約定結果,募集量（TSO別）[MW],123,441,499,229,65,327,197,92,260,2233
20250328B03,システム約定結果,応札量合計（電源属地別）[MW],112,450,194.418,0,144,563.886,191.64,174,150,1979.944
20250328B03,システム約定結果,落札量合計（電源属地別）[MW],112,450,194.418,0,144,563.886,191.64,174,150,1979.944
20250328B03,システム約定結果,応札件数（電源属地別）[件],1,5,4,0,2,5,6,3,3,29
20250328B03,システム約定結果,落札件数（電源属地別）[件],1,5,4,0,2,5,6,3,3,29
20250328B03,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.34,4.49,0.34,0,2.82,7.24,3.36,2.11,1.12,7.24
20250328B03,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.57,0.34,0,0.46,1.31,0.63,0.34,0.88,0.34
20250328B03,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.34,3.63,0.34,0,1.15,3.43,2.28,0.6,1.02,2.29
20250328B03,システム約定結果,最高落札価格（TSO別）[円/kW・30分],0.34,4.49,0.34,0,2.82,7.24,4.66,2.11,4.66,7.24
20250328B03,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,2.57,0.34,0,0.46,1.31,0.63,0.34,0.88,0.34
20250328B03,システム約定結果,平均落札価格（TSO別）[円/kW・30分],0.34,3.63,0.34,0,1.15,3.35,2.45,0.6,2.1,2.29
20250328B03,システム約定結果,落札量合計（TSO別）[MW],112,450,194.418,0,144,438.886,206.64,174,260,1979.944
20250328B03,システム約定結果,（内訳）自エリアからの落札量[MW],112,450,194.418,0,144,438.886,191.64,174,150,1854.944
20250328B03,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250328B03,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B03,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250328B03,合計（確報値）,募集量（TSO別）[MW],123,441,499,229,65,327,197,92,260,2233
20250328B03,合計（確報値）,応札量合計（電源属地別）[MW],112,540,194.418,0,144,563.886,191.64,318,150,2213.944
20250328B03,合計（確報値）,約定量合計（電源属地別）[MW],112,450,194.418,0,144,563.886,191.64,174,150,1979.944
20250328B03,合計（確報値）,応札件数（電源属地別）[件],1,7,4,0,2,5,6,6,3,34
20250328B03,合計（確報値）,約定件数（電源属地別）[件],1,6,4,0,2,5,6,5,3,32
20250328B03,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],0.34,4.49,0.34,0,2.82,7.24,3.36,2.11,1.12,7.24
20250328B03,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,2.47,0.34,0,0.46,1.31,0.63,0.34,0.88,0.34
20250328B03,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],0.34,3.61,0.34,0,1.15,3.43,2.28,0.6,1.02,2.28
20250328B03,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],0.34,4.49,0.34,0,2.82,7.24,4.66,2.11,4.66,7.24
20250328B03,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,2.47,0.34,0,0.46,1.31,0.63,0.34,0.88,0.34
20250328B03,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],0.34,3.61,0.34,0,1.15,3.35,2.45,0.6,2.1,2.28
20250328B03,合計（確報値）,約定量合計（TSO別）[MW],112,450,194.418,0,144,438.886,206.64,174,260,1979.944
20250328B03,合計（確報値）,（内訳）自エリアからの約定量[MW],112,450,194.418,0,144,438.886,191.64,174,150,1854.944
20250328B04,システム約定結果,募集量（TSO別）[MW],108,588,551,196,60,278,185,122,248,2336
20250328B04,システム約定結果,応札量合計（電源属地別）[MW],67,270,792.118,0,171,416.636,191.64,90,94,2092.394
20250328B04,システム約定結果,落札量合計（電源属地別）[MW],67,270,792.118,0,171,416.636,191.64,90,94,2092.394
20250328B04,システム約定結果,応札件数（電源属地別）[件],1,3,7,0,2,4,6,5,3,31
20250328B04,システム約定結果,落札件数（電源属地別）[件],1,3,7,0,2,4,6,5,3,31
20250328B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.22,5.45,6.73,0,0.38,2.36,1.33,12.14,5.64,12.14
20250328B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.22,4.33,0.34,0,0.34,0.34,0.34,1.17,0.34,0.34
20250328B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.22,5.08,5.16,0,0.36,0.75,0.9,3.97,3.38,3.23
20250328B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],1.22,6.73,6.73,0,0.38,2.36,2.36,12.14,5.64,12.14
20250328B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.22,4.33,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.22,5.86,4.48,0,0.36,0.46,1.08,2.47,2.17,3.23
20250328B04,システム約定結果,落札量合計（TSO別）[MW],67,511.118,551,0,112,278,219.64,160,193.636,2092.394
20250328B04,システム約定結果,（内訳）自エリアからの落札量[MW],67,270,551,0,112,267,191.64,71,94,1623.64
20250328B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250328B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250328B04,合計（確報値）,募集量（TSO別）[MW],108,588,551,196,60,278,185,122,248,2336
20250328B04,合計（確報値）,応札量合計（電源属地別）[MW],67,270,792.118,0,171,416.636,191.64,90,148,2146.394
20250328B04,合計（確報値）,約定量合計（電源属地別）[MW],67,270,792.118,0,171,416.636,191.64,90,94,2092.394
20250328B04,合計（確報値）,応札件数（電源属地別）[件],1,3,7,0,2,4,6,5,4,32
20250328B04,合計（確報値）,約定件数（電源属地別）[件],1,3,7,0,2,4,6,5,3,31
20250328B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.22,5.45,6.73,0,0.38,2.36,1.33,12.14,0.34,12.14
20250328B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.22,4.33,0.34,0,0.34,0.34,0.34,1.17,0.34,0.34
20250328B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.22,5.08,5.16,0,0.36,0.75,0.9,3.97,0.34,3.1
20250328B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.22,6.73,6.73,0,0.38,2.36,2.36,12.14,3.96,12.14
20250328B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.22,4.33,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.22,5.86,4.48,0,0.36,0.46,1.08,2.47,0.7,3.1
20250328B04,合計（確報値）,約定量合計（TSO別）[MW],67,511.118,551,0,112,278,219.64,160,193.636,2092.394
20250328B04,合計（確報値）,（内訳）自エリアからの約定量[MW],67,270,551,0,112,267,191.64,71,94,1623.64
20250328B05,システム約定結果,募集量（TSO別）[MW],104,455,445,175,75,281,203,136,195,2069
20250328B05,システム約定結果,応札量合計（電源属地別）[MW],67,270,954.296,0,171,416.636,191.64,245,321,2636.572
20250328B05,システム約定結果,落札量合計（電源属地別）[MW],67,270,954.296,0,171,416.636,191.64,244,321,2635.572
20250328B05,システム約定結果,応札件数（電源属地別）[件],1,3,8,0,2,4,6,6,4,34
20250328B05,システム約定結果,落札件数（電源属地別）[件],1,3,8,0,2,4,6,6,4,34
20250328B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],1.2,4.07,6.73,0,0.34,1.15,0.53,16.79,8.89,16.79
20250328B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.2,3.02,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],1.2,3.72,4.98,0,0.34,0.51,0.43,1.73,5.48,3.17
20250328B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],1.2,6.73,6.73,0,0.34,1.15,1.15,16.79,8.89,16.79
20250328B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.2,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],1.2,3.73,5.27,0,0.34,0.41,0.58,1.73,5.41,3.17
20250328B05,システム約定結果,落札量合計（TSO別）[MW],67,455,769.296,0,171,361.636,241.64,244,326,2635.572
20250328B05,システム約定結果,（内訳）自エリアからの落札量[MW],67,270,769.296,0,171,361.636,191.64,244,321,2395.572
20250328B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250328B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250328B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250328B05,合計（確報値）,募集量（TSO別）[MW],104,455,445,175,75,281,203,136,195,2069
20250328B05,合計（確報値）,応札量合計（電源属地別）[MW],67,270,954.296,0,171,416.636,191.64,395,564,3029.572
20250328B05,合計（確報値）,約定量合計（電源属地別）[MW],67,270,954.296,0,171,416.636,191.64,244,321,2635.572
20250328B05,合計（確報値）,応札件数（電源属地別）[件],1,3,8,0,2,4,6,9,11,44
20250328B05,合計（確報値）,約定件数（電源属地別）[件],1,3,8,0,2,4,6,8,9,41
20250328B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],1.2,4.07,6.73,0,0.34,1.15,0.53,16.79,0.63,16.79
20250328B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.2,3.02,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],1.2,3.72,4.98,0,0.34,0.51,0.43,1.73,0.36,2.55
20250328B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],1.2,6.73,6.73,0,0.34,1.15,1.15,16.79,1.15,16.79
20250328B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.2,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250328B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],1.2,3.73,5.27,0,0.34,0.41,0.58,1.73,0.37,2.55
20250328B05,合計（確報値）,約定量合計（TSO別）[MW],67,455,769.296,0,171,361.636,241.64,244,326,2635.572
20250328B05,合計（確報値）,（内訳）自エリアからの約定量[MW],67,270,769.296,0,171,361.636,191.64,244,321,2395.572
20250328B06,システム約定結果,募集量（TSO別）[MW],93,380,518,114,49,274,200,130,346,2104
20250328B06,システム約定結果,応札量合計（電源属地別）[MW],103,360,824.318,0,102,602.636,191.64,180,150,2513.594
20250328B06,システム約定結果,落札量合計（電源属地別）[MW],93,360,824.318,0,102,602.636,191.64,180,150,2503.594
20250328B06,システム約定結果,応札件数（電源属地別）[件],1,4,5,0,1,5,6,3,3,28
20250328B06,システム約定結果,落札件数（電源属地別）[件],1,4,5,0,1,5,6,3,3,28
20250328B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],0.34,3.75,6.73,0,0.34,7.05,2.92,2.28,0.96,7.05
20250328B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,2.53,0.34,0,0.34,0.72,0.68,0.34,0.79,0.34
20250328B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],0.34,3.19,5.22,0,0.34,3.96,2.02,0.58,0.89,3.41
