H,電力需給調整力取引所取引結果,対象年月,商品区分,ブロック数,,,,,,,,
20250324B04,システム約定結果,募集量（TSO別）[MW],301,987,1980,848,275,1296,580,284,637,7188
20250324B04,システム約定結果,応札量合計（電源属地別）[MW],249,540,1068.361,0,285,908.1,272.09,270,815,4407.551
20250324B04,システム約定結果,落札量合計（電源属地別）[MW],249,540,1068.361,0,285,908.1,272.09,270,637,4229.551
20250324B04,システム約定結果,応札件数（電源属地別）[件],2,3,10,0,2,5,4,6,6,38
20250324B04,システム約定結果,落札件数（電源属地別）[件],2,3,10,0,2,5,4,6,6,38
20250324B04,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],6.54,8.19,6.73,0,0.38,9.77,0.67,11.77,6.7,11.77
20250324B04,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,6.38,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B04,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.65,7.16,4.46,0,0.35,2.65,0.57,1.68,2.54,3.37
20250324B04,システム約定結果,最高落札価格（TSO別）[円/kW・30分],6.54,8.19,6.73,0,0.38,9.77,2.36,11.77,6.7,11.77
20250324B04,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B04,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.65,6.12,4.51,0,0.35,2.62,0.75,1.76,2.54,3.37
20250324B04,システム約定結果,落札量合計（TSO別）[MW],249,858,750.361,0,275,902.783,328.06,229.347,637,4229.551
20250324B04,システム約定結果,（内訳）自エリアからの落札量[MW],249,540,750.361,0,275,873.783,272.09,229.347,637,3826.581
20250324B04,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250324B04,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B04,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250324B04,合計（確報値）,募集量（TSO別）[MW],301,987,1980,848,275,1296,580,284,637,7188
20250324B04,合計（確報値）,応札量合計（電源属地別）[MW],249,540,1068.361,0,285,908.1,272.09,270,1035,4627.551
20250324B04,合計（確報値）,約定量合計（電源属地別）[MW],249,540,1068.361,0,285,908.1,272.09,270,637,4229.551
20250324B04,合計（確報値）,応札件数（電源属地別）[件],2,3,10,0,2,5,4,6,8,40
20250324B04,合計（確報値）,約定件数（電源属地別）[件],2,3,10,0,2,5,4,6,7,39
20250324B04,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],6.54,8.19,6.73,0,0.38,9.77,0.67,11.77,1.14,11.77
20250324B04,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,6.38,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B04,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.65,7.16,4.46,0,0.35,2.65,0.57,1.68,0.62,3.08
20250324B04,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],6.54,8.19,6.73,0,0.38,9.77,2.36,11.77,1.14,11.77
20250324B04,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,0.34,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B04,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.65,6.12,4.51,0,0.35,2.62,0.75,1.76,0.62,3.08
20250324B04,合計（確報値）,約定量合計（TSO別）[MW],249,858,750.361,0,275,902.783,328.06,229.347,637,4229.551
20250324B04,合計（確報値）,（内訳）自エリアからの約定量[MW],249,540,750.361,0,275,873.783,272.09,229.347,637,3826.581
20250324B05,システム約定結果,募集量（TSO別）[MW],315,925,1974,917,280,1168,554,378,569,7080
20250324B05,システム約定結果,応札量合計（電源属地別）[MW],231.5,540,1131.3,0,286,904.8,301.79,260,697,4352.39
20250324B05,システム約定結果,落札量合計（電源属地別）[MW],231.5,540,1131.3,0,286,904.8,301.79,260,569,4224.39
20250324B05,システム約定結果,応札件数（電源属地別）[件],4,3,10,0,2,5,5,5,6,40
20250324B05,システム約定結果,落札件数（電源属地別）[件],4,3,10,0,2,5,5,5,6,40
20250324B05,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],19.51,7.53,6.73,0,0.34,9.95,0.39,2.04,7.3,19.51
20250324B05,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.63,5.81,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B05,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],4.18,6.53,4.58,0,0.34,2.31,0.36,0.79,1.69,3.11
20250324B05,システム約定結果,最高落札価格（TSO別）[円/kW・30分],19.51,7.53,6.73,0,0.34,9.95,2.04,2.04,7.3,19.51
20250324B05,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.63,5.81,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B05,システム約定結果,平均落札価格（TSO別）[円/kW・30分],4.18,6.58,4.16,0,0.34,2.44,0.44,0.7,1.69,3.11
20250324B05,システム約定結果,落札量合計（TSO別）[MW],231.5,725,946.3,0,280,846.73,384.86,241,569,4224.39
20250324B05,システム約定結果,（内訳）自エリアからの落札量[MW],231.5,540,946.3,0,280,840.73,301.79,241,569,3950.32
20250324B05,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250324B05,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B05,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250324B05,合計（確報値）,募集量（TSO別）[MW],315,925,1974,917,280,1168,554,378,569,7080
20250324B05,合計（確報値）,応札量合計（電源属地別）[MW],231.5,540,1131.3,0,286,904.8,301.79,260,807,4462.39
20250324B05,合計（確報値）,約定量合計（電源属地別）[MW],231.5,540,1131.3,0,286,904.8,301.79,260,569,4224.39
20250324B05,合計（確報値）,応札件数（電源属地別）[件],4,3,10,0,2,5,5,5,9,43
20250324B05,合計（確報値）,約定件数（電源属地別）[件],4,3,10,0,2,5,5,5,8,42
20250324B05,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],19.51,7.53,6.73,0,0.34,9.95,0.39,2.04,0.77,19.51
20250324B05,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.63,5.81,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B05,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],4.18,6.53,4.58,0,0.34,2.31,0.36,0.79,0.42,2.94
20250324B05,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],19.51,7.53,6.73,0,0.34,9.95,2.04,2.04,0.77,19.51
20250324B05,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.63,5.81,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250324B05,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],4.18,6.58,4.16,0,0.34,2.44,0.44,0.7,0.42,2.94
20250324B05,合計（確報値）,約定量合計（TSO別）[MW],231.5,725,946.3,0,280,846.73,384.86,241,569,4224.39
20250324B05,合計（確報値）,（内訳）自エリアからの約定量[MW],231.5,540,946.3,0,280,840.73,301.79,241,569,3950.32
20250324B06,システム約定結果,募集量（TSO別）[MW],220,585,1692,360,200,1102,462,258,499,5378
20250324B06,システム約定結果,応札量合計（電源属地別）[MW],249,720,862.1,0,207,1168.8,359.29,210,684,4460.19
20250324B06,システム約定結果,落札量合計（電源属地別）[MW],239,720,842.1,0,207,1168.8,359.29,210,486,4232.19
20250324B06,システム約定結果,応札件数（電源属地別）[件],2,4,9,0,1,6,7,3,6,38
20250324B06,システム約定結果,落札件数（電源属地別）[件],2,4,9,0,1,6,7,3,6,38
20250324B06,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.79,2.65,6.73,0,0.34,7.51,2.89,2.45,4.81,7.51
20250324B06,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,1.7,0.34,0,0.34,0.36,0.63,0.34,0.58,0.34
20250324B06,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],2.82,2.04,3.96,0,0.34,3.01,1.91,0.71,1.85,2.55
20250324B06,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.79,2.65,6.73,0,0.34,7.51,3.71,7.51,4.81,7.51
20250324B06,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,1.7,0.34,0,0.34,0.34,0.63,0.34,0.58,0.34
20250324B06,システム約定結果,平均落札価格（TSO別）[円/kW・30分],2.82,2.04,3.96,0,0.34,2.86,1.91,1.7,1.91,2.55
20250324B06,システム約定結果,落札量合計（TSO別）[MW],239,720,842.1,0,200,1102,370.86,255.23,503,4232.19
20250324B06,システム約定結果,（内訳）自エリアからの落札量[MW],239,720,842.1,0,200,1095,359.29,202,486,4143.39
20250324B06,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250324B06,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B06,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250324B06,合計（確報値）,募集量（TSO別）[MW],220,585,1692,360,200,1102,462,258,499,5378
20250324B06,合計（確報値）,応札量合計（電源属地別）[MW],249,900,862.1,0,207,1168.8,359.29,210,684,4640.19
20250324B06,合計（確報値）,約定量合計（電源属地別）[MW],239,720,842.1,0,207,1168.8,359.29,195,486,4217.19
20250324B06,合計（確報値）,応札件数（電源属地別）[件],2,8,9,0,1,6,7,3,6,42
20250324B06,合計（確報値）,約定件数（電源属地別）[件],2,7,9,0,1,6,7,2,6,40
20250324B06,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.79,2.65,6.73,0,0.34,7.51,2.89,1.36,4.81,7.51
20250324B06,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,1.7,0.34,0,0.34,0.36,0.63,0.34,0.58,0.34
20250324B06,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],2.82,2.04,3.96,0,0.34,3.01,1.91,0.58,1.85,2.55
20250324B06,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.79,2.65,6.73,0,0.34,7.51,3.71,7.51,4.81,7.51
20250324B06,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,1.7,0.34,0,0.34,0.34,0.63,0.34,0.58,0.34
20250324B06,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],2.82,2.04,3.96,0,0.34,2.86,1.91,1.65,1.91,2.55
20250324B06,合計（確報値）,約定量合計（TSO別）[MW],239,720,842.1,0,200,1102,370.86,240.23,503,4217.19
20250324B06,合計（確報値）,（内訳）自エリアからの約定量[MW],239,720,842.1,0,200,1095,359.29,187,486,4128.39
20250324B07,システム約定結果,募集量（TSO別）[MW],216,554,1375,0,153,779,369,154,425,4025
20250324B07,システム約定結果,応札量合計（電源属地別）[MW],250,720,515.33,506.258,153,1168.8,388.04,154,478,4333.428
20250324B07,システム約定結果,落札量合計（電源属地別）[MW],217,720,515.33,52.16,153,911.8,388.04,154,425,3536.33
20250324B07,システム約定結果,応札件数（電源属地別）[件],3,4,7,2,1,6,8,3,6,40
20250324B07,システム約定結果,落札件数（電源属地別）[件],3,4,7,1,1,5,8,3,6,38
20250324B07,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],3.88,1.62,0.34,4.67,1.78,6.33,4.4,2.39,4.65,6.33
20250324B07,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.34,0.95,0.33,4.67,1.78,1.84,1.66,0.34,2.29,0.33
20250324B07,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.17,1.33,0.34,4.67,1.78,3.51,3.14,0.73,3.24,2.33
20250324B07,システム約定結果,最高落札価格（TSO別）[円/kW・30分],3.88,1.62,4.67,0,1.78,6.33,4.4,2.39,4.65,6.33
20250324B07,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.34,0.95,0.33,0,1.78,1.84,1.66,0.34,2.29,0.33
20250324B07,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.17,1.33,1.05,0,1.78,3.78,3.09,0.73,3.24,2.33
20250324B07,システム約定結果,落札量合計（TSO別）[MW],217,720,719.33,0,153,779,369,154,425,3536.33
20250324B07,システム約定結果,（内訳）自エリアからの落札量[MW],217,720,515.33,0,153,759.96,369,154,425,3313.29
20250324B07,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250324B07,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B07,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250324B07,合計（確報値）,募集量（TSO別）[MW],216,554,1375,0,153,779,369,154,425,4025
20250324B07,合計（確報値）,応札量合計（電源属地別）[MW],250,720,515.33,506.258,153,1168.8,433.911,154,478,4379.299
20250324B07,合計（確報値）,約定量合計（電源属地別）[MW],217,720,515.33,52.16,153,911.8,290.301,139,425,3423.591
20250324B07,合計（確報値）,応札件数（電源属地別）[件],3,4,7,2,1,6,10,3,6,42
20250324B07,合計（確報値）,約定件数（電源属地別）[件],3,4,7,1,1,5,9,2,6,38
20250324B07,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],3.88,1.62,0.34,4.67,1.78,6.33,4.15,0.99,4.65,6.33
20250324B07,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.34,0.95,0.33,4.67,1.78,1.84,0.34,0.34,2.29,0.33
20250324B07,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.17,1.33,0.34,4.67,1.78,3.51,2.08,0.55,3.24,2.22
20250324B07,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],3.88,1.62,4.67,0,1.78,6.33,4.15,0.99,4.65,6.33
20250324B07,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.34,0.95,0.33,0,1.78,1.84,0.34,0.34,2.29,0.33
20250324B07,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.17,1.33,1.05,0,1.78,3.78,1.93,0.55,3.24,2.22
20250324B07,合計（確報値）,約定量合計（TSO別）[MW],217,720,719.33,0,153,779,271.261,139,425,3423.591
20250324B07,合計（確報値）,（内訳）自エリアからの約定量[MW],217,720,515.33,0,153,759.96,271.261,139,425,3200.551
20250324B08,システム約定結果,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250324B08,システム約定結果,応札量合計（電源属地別）[MW],249,720,518.626,312.258,158,917.9,388.04,140,436,3839.824
20250324B08,システム約定結果,落札量合計（電源属地別）[MW],245,720,518.626,10,158,837.399,326.601,129,291,3235.626
20250324B08,システム約定結果,応札件数（電源属地別）[件],2,4,7,1,1,5,8,3,5,36
20250324B08,システム約定結果,落札件数（電源属地別）[件],2,4,7,1,1,5,8,3,5,36
20250324B08,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.51,2.56,0.34,1.47,0.34,5.68,2.68,1.37,2.96,5.68
20250324B08,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],1.31,1.5,0.33,1.47,0.34,0.34,0.49,0.34,0.6,0.33
20250324B08,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.05,2.06,0.34,1.47,0.34,2.3,1.57,0.7,1.41,1.67
20250324B08,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.51,2.56,0.34,1.47,0.34,5.68,5.68,5.54,2.96,5.68
20250324B08,システム約定結果,最低落札価格（TSO別）[円/kW・30分],1.31,1.5,0.33,1.47,0.34,0.34,0.34,0.34,0.34,0.33
20250324B08,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.05,2.06,0.34,1.47,0.34,2.34,1.79,1.08,1.24,1.67
20250324B08,システム約定結果,落札量合計（TSO別）[MW],245,720,518.626,10,142,730,332,140,398,3235.626
20250324B08,システム約定結果,（内訳）自エリアからの落札量[MW],245,720,518.626,10,142,730,304.601,129,291,3090.227
20250324B08,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250324B08,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250324B08,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250324B08,合計（確報値）,募集量（TSO別）[MW],213,539,1406,10,142,730,332,140,398,3910
20250324B08,合計（確報値）,応札量合計（電源属地別）[MW],249,720,518.626,312.258,158,917.9,388.04,140,436,3839.824
20250324B08,合計（確報値）,約定量合計（電源属地別）[MW],245,720,518.626,10,158,837.399,326.601,129,291,3235.626
20250324B08,合計（確報値）,応札件数（電源属地別）[件],2,4,7,1,1,5,8,3,5,36
20250324B08,合計（確報値）,約定件数（電源属地別）[件],2,4,7,1,1,5,8,3,5,36
20250324B08,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.51,2.56,0.34,1.47,0.34,5.68,2.68,1.37,2.96,5.68
20250324B08,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],1.31,1.5,0.33,1.47,0.34,0.34,0.49,0.34,0.6,0.33
20250324B08,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.05,2.06,0.34,1.47,0.34,2.3,1.57,0.7,1.41,1.67
20250324B08,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.51,2.56,0.34,1.47,0.34,5.68,5.68,5.54,2.96,5.68
20250324B08,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],1.31,1.5,0.33,1.47,0.34,0.34,0.34,0.34,0.34,0.33
20250324B08,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.05,2.06,0.34,1.47,0.34,2.34,1.79,1.08,1.24,1.67
20250324B08,合計（確報値）,約定量合計（TSO別）[MW],245,720,518.626,10,142,730,332,140,398,3235.626
20250324B08,合計（確報値）,（内訳）自エリアからの約定量[MW],245,720,518.626,10,142,730,304.601,129,291,3090.227
20250325B01,システム約定結果,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250325B01,システム約定結果,応札量合計（電源属地別）[MW],249,720,412.316,0,158,917.9,388.04,138,439,3422.256
20250325B01,システム約定結果,落札量合計（電源属地別）[MW],214,720,412.316,0,158,607.399,326.601,138,363,2939.316
20250325B01,システム約定結果,応札件数（電源属地別）[件],2,4,6,0,1,5,8,5,5,36
20250325B01,システム約定結果,落札件数（電源属地別）[件],2,4,6,0,1,5,8,5,5,36
20250325B01,システム約定結果,最高落札価格（電源属地別）[円/kW・30分],4.93,2.9,0.34,0,0.34,8.06,1.94,1.55,1.22,8.06
20250325B01,システム約定結果,最低落札価格（電源属地別）[円/kW・30分],0.87,1.8,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250325B01,システム約定結果,平均落札価格（電源属地別）[円/kW・30分],3.39,2.38,0.34,0,0.34,4.02,1.11,0.84,0.5,1.95
20250325B01,システム約定結果,最高落札価格（TSO別）[円/kW・30分],4.93,2.9,0.34,0,0.34,8.06,1.94,1.55,1.22,8.06
20250325B01,システム約定結果,最低落札価格（TSO別）[円/kW・30分],0.87,1.8,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250325B01,システム約定結果,平均落札価格（TSO別）[円/kW・30分],3.39,2.38,0.34,0,0.34,3.87,1.09,0.78,0.5,1.95
20250325B01,システム約定結果,落札量合計（TSO別）[MW],214,720,412.316,0,148,642,314,126,363,2939.316
20250325B01,システム約定結果,（内訳）自エリアからの落札量[MW],214,720,412.316,0,148,607.399,314,126,363,2904.715
20250325B01,追加調達結果,募集量（TSO別）[MW],-,-,-,-,-,-,-,-,-,-
20250325B01,追加調達結果,応札量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,約定量合計（電源属地別）[MW],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,応札件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,約定件数（電源属地別）[件],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,最高約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,最低約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,平均約定価格（電源属地別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,最高約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,最低約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,平均約定価格（TSO別）[円/kW・30分],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,約定量合計（TSO別）[MW],0,0,0,0,0,0,0,0,0,0
20250325B01,追加調達結果,（内訳）自エリアからの約定量[MW],0,0,0,0,0,0,0,0,0,0
20250325B01,合計（確報値）,募集量（TSO別）[MW],214,478,1202,0,148,642,314,138,349,3485
20250325B01,合計（確報値）,応札量合計（電源属地別）[MW],249,720,412.316,0,158,917.9,388.04,182,439,3466.256
20250325B01,合計（確報値）,約定量合計（電源属地別）[MW],214,720,412.316,0,158,607.399,326.601,138,363,2939.316
20250325B01,合計（確報値）,応札件数（電源属地別）[件],2,4,6,0,1,5,8,7,5,38
20250325B01,合計（確報値）,約定件数（電源属地別）[件],2,4,6,0,1,5,8,6,5,37
20250325B01,合計（確報値）,最高約定価格（電源属地別）[円/kW・30分],4.93,2.9,0.34,0,0.34,8.06,1.94,1.55,1.22,8.06
20250325B01,合計（確報値）,最低約定価格（電源属地別）[円/kW・30分],0.87,1.8,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250325B01,合計（確報値）,平均約定価格（電源属地別）[円/kW・30分],3.39,2.38,0.34,0,0.34,4.02,1.11,0.84,0.5,1.95
20250325B01,合計（確報値）,最高約定価格（TSO別）[円/kW・30分],4.93,2.9,0.34,0,0.34,8.06,1.94,1.55,1.22,8.06
20250325B01,合計（確報値）,最低約定価格（TSO別）[円/kW・30分],0.87,1.8,0.34,0,0.34,0.34,0.34,0.34,0.34,0.34
20250325B01,合計（確報値）,平均約定価格（TSO別）[円/kW・30分],3.39,2.38,0.34,0,0.34,3.87,1.09,0.78,0.5,1.95
20250325B01,合計（確報値）,約定量合計（TSO別）[MW],214,720,412.316,0,148,642,314,126,363,2939.316
20250325B01,合計（確報値）,（内訳）自エリアからの約定量[MW],214,720,412.316,0,148,607.399,314,126,363,2904.715
20250325B02,システム約定結果,募集量（TSO別）[MW],230,487,1128,0,147,602,298,130,366,3388
20250325B02,システム約定結果,応札量合計（電源属地別）[MW],249,720,760.316,0,147,917.9,388.04,130,437,3749.256
